smiles,log2CL
C[C@H](c1c[nH]cn1)c2cccc(C)c2C,3.4594316186372973
c1ccc([C@H]([C@H]2CCCCN2)C(OC)=O)cc1,2.73768676140986
COC(=O)C1=C(C)NC(=C([C@@H]1c2cccc(c2)N(=O)=O)C(=O)OCCCN3CCC(CC3)(c4ccccc4)c5ccccc5)C,3.2172307162206693
C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,1.632268215499513
C[C@H](CN1CCOCC1)C(C(=O)N2CCCC2)(c3ccccc3)c4ccccc4,1.1309308698264486
c12[C@@]3([C@H]([C@@H](CCCCC3)Cc1ccc(c2)O)N)C,4.78135971352466
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O[C@H]([C@@H](NC(=O)c1ccccc1)c2ccccc2)C(=O)O[C@H]3C[C@@]4(O)[C@@H](OC(=O)c5ccccc5)[C@@H]6[C@@]7(CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(=O)C)C(=C3C)C4(C)C)OC(=O)C,-5.321928094887363
CC(=O)Nc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,0.765534746362977
CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,-1.3959286763311392
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,-4.058893689053568
NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,-0.3219280948873623
OC(=O)C(Cl)Cl,2.4059923596758366
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,1.8073549220576042
Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4c(Cl)cccc4Cl,1.0
OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)NC=Nc23,3.4594316186372973
N1(C([C@H]2N(C([C@@H](NC([C@H](C([C@@H](OC(C[C@@H]([C@H](NC([C@H]([C@H](OC([C@@H]1Cc1ccc(cc1)OC)=O)C)NC([C@H](N(C([C@H]1N(C(=O)[C@@H](O)C)CCC1)=O)C)CC(C)C)=O)=O)[C@H](CC)C)O)=O)C(C)C)=O)C)=O)CC(C)C)=O)CCC2)=O)C,3.611172380044005
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,0.36737106564852945
[H]O[C@]1(CC)CC(=O)OCC2=C1C=C1c3c(CN1C2=O)cc1cc(c(cc1n3)F)F,3.0738202332916713
OC(=O)c1cc(ccc1O)c2ccc(F)cc2F,-3.321928094887362
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C,-4.539519529959989
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C,0.765534746362977
CN1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](CC[C@H]3[C@H]1C5)O)OC,2.0738202332916713
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C)NC(=O)[C@@H]4C[C@@H]5c6cccc7c6c(c[nH]7)C[C@H]5N(C4)C)O,3.683696454306516
N12[C@@]([C@H]3N(CCC3)C([C@@H]1Cc1ccccc1)=O)(O[C@](NC([C@@H]1C[C@@H]3c4c5c(c[nH]c5ccc4)C[C@H]3[N@@](C1)C)=O)(C)C2=O)O,3.9136075118230993
CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c3ccnc4ccc(OC)cc34,2.070389327891398
C[C@H](CCc1ccccc1)NC[C@H](O)c2ccc(O)c(c2)C(=O)N,4.857980995127572
COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,3.700439718141092
C=1(c2c(cccc2)CC1CCN(C)C)[C@@H](c1ccccn1)C,2.2720231890610485
c1(cc(nc2n1ncc2CC)N1[C@@H](CCCC1)CCO)NCc1cn(=O)ccc1,2.2172307162206693
CN(C)CCOC(c1ccccc1)c2ccccc2,3.292781749227846
CCC(C)(C)NCC(O)COc1ccccc1C(=O)CCc2ccccc2,3.4594316186372973
CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,2.263034405833794
c12c(c(N3CCCCC3)nc(n2)N(CCO)CCO)nc(N(CCO)CCO)nc1N1CCCCC1,1.0
CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C,-0.15200309344504995
c1(OC(N(CCCCCCN(C(Oc2c[n+](ccc2)C)=O)C)C)=O)c[n+](ccc1)C,-2.321928094887362
[Na+].[Na+].c1(cc(c(cc1)\C=[N+](\C(C)(C)C)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],0.43295940727610627
CC(CN1CCN(CC1)CCOCCO)CN2c3ccccc3Sc4c2cccc4,4.024142345897803
O=S(=O)(O)c1c(O)ccc(O)c1,-0.2009126939259964
c1(cc(CCN[C@@H](CCc2ccc(cc2)O)C)ccc1O)O,6.845490050944375
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,3.807354922057604
CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,2.37851162325373
O=C(O[C@@H]1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c4c[nH]c5ccccc45,7.491853096329675
Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,3.2479275134435857
c1(cc(c(O)cc1)O)CCN,6.04220656012069
[H]N1C[C@@H](C[C@H]1CN([H])S(N([H])[H])(=O)=O)SC1=C(C(=O)O[H])N2C([C@@H]1C)[C@@H](C2=O)[C@H](C)O[H],1.7048719644563528
COc1cc(CC2c3c(CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]4(C)CCc5cc(OC)c(OC)c(OC)c5C4Cc6cc(OC)c(OC)c(OC)c6)cc(OC)c(OC)c3OC)cc(OC)c1OC,1.4329594072761063
CCN1CC(CCN2CCOCC2)C(C1=O)(c3ccccc3)c4ccccc4,2.4059923596758366
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4,0.6780719051126377
CN(C)CC\C=C\1/c2ccccc2COc3ccccc13,3.807354922057604
C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=C(F)C(=O)NC2=O,3.4594316186372973
c12c(n(c(=O)n(c2=O)C)C)ncn1CC1OCCO1,2.771885578515366
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,3.9068905956085187
C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=C(C(=O)N)C(=O)[C@@]3(O)C(=C2C(=O)c4c(O)cccc14)O)O,-1.1202942337177118
CCCCCCCCOCCOC(=O)CN(CC(=O)O)c1ccccc1OCCOc2ccccc2N(CC(=O)O)CC(=O)OCCOCCCCCCCC,3.807354922057604
c1cc(cc[n+]1CC1=C(N2C([C@H]([C@H]2SC1)NC(=O)\C(=N\OC)c1nc(sc1)N)=O)C(=O)[O-])c1cnco1,0.8155754288625726
CS(=O)(=O)Nc1cc2c(c(oc2cc1)CCCC)C(=O)c1ccc(cc1)OCCCN(CCCC)CCCC,5.058749412335524
n1(c2c(cccc2)[nH]c1=O)C=1CC[N@@](CCCC(c2ccc(F)cc2)=O)CC1,3.15704371014558
CCOc1ccc(\C=C\2/NCCc3cc(OCC)c(OCC)cc23)cc1OCC,1.8073549220576042
"s1cccc1[C@@H](Oc1cccc2c1cccc2)CCNC
",3.0992952043377753
c12[C@@H]([N@@]3[C@@H]([C@@H]4C[C@@H]([C@@H]([N@@]4C)[C@@H]3Cc1cccc2OC)C(=O)O)C#N)CO,1.613531652917927
CC(=N)N1CC[C@@H](C1)Oc2ccc(cc2)[C@H](Cc3ccc4ccc(cc4c3)C(=N)N)C(=O)O,0.8953026213333067
N1(CCN(CC1)C1CCCCCC1)C(=O)O[C@H]1C=C[C@@H]([C@H](OC(=O)C[C@@H](CC[C@@]1(C)O)O)C(=C\C=C\[C@](C[C@H]1O[C@@H]1[C@@H]([C@H](CC)O)C)(C)O)\C)C,5.581953750848818
CC(C)[C@@H](\C=C(/C)\C(=O)O)N(C)C(=O)[C@@H](NC(=O)[C@H]1CCCCN1C(C)C)C(C)(C)C,-0.043943347587597055
N[C@@H](CCC(=O)O)C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@@H]1C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(NCC(N2[C@H](C(N[C@@H]3C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N4[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@@H]5C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(NCC(NCC(N[C@H](C(N[C@H](C(NCC(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(O)=O)CC(=O)O)=O)CCCNC(N)=N)=O)[C@@H](O)C)=O)CSSC1)=O)CCSC)=O)CCCCN)=O)CCCCN)=O)CSSC5)=O)CCC(=O)O)=O)CCC(=O)O)=O)CC(C)C)=O)CO)=O)CCC(=O)O)=O)Cc1ccccc1)=O)CCCNC(N)=N)=O)CC(=O)N)=O)CCC(=O)N)=O)CC(=O)N)=O)=O)CCC(=O)O)=O)CSSC3)=O)=O)=O)Cc1ccc(cc1)O)=O)[C@@H](C)CC)=O)Cc1ccccc1)=O)CCC(=O)O)=O)CCC(=O)O)=O)=O)CCC(=O)N)=O)CCCNC(N)=N)=O)[C@@H](O)C)=O)Cc1ccccc1)=O)[C@@H](C)CC)=O)CC(=O)N)=O)Cc1ccccc1)=O)Cc1ccccc1)=O)Cc1c[nH]c3c1cccc3)=O)CCCNC(N)=N)=O)CCC4)=O)Cc1[nH]cnc1)=O)C)=O)C)=O)CCCNC(N)=N)=O)=O)CCC2)=O)=O)CC(=O)O)=O)CC(=O)O)=O)C)=O)CCCCN)=O)Cc1ccccc1)=O)C)=O)=O)Cc1ccccc1)=O)CO)=O)Cc1[nH]cnc1)=O)CCSC)=O)C)=O,0.6780719051126377
N1(c2ccccc2)N=C(C)CC1=O,0.5058909297299573
OCC(CO)NN1C(=O)c2c(C1=O)c3c4ccc(O)cc4n([C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c3c6[nH]c7cc(O)ccc7c26,4.661065479806948
c1(nc2c(s1)CN(CC2)C)C(=O)N[C@H]1[C@@H](NC(=O)C(=O)Nc2ncc(Cl)cc2)CC[C@H](C(=O)N(C)C)C1,2.3757345385831563
CC[N+](C)(C)c1cccc(O)c1,3.263034405833794
CN1CCC[C@@H]1Cc2c[nH]c3ccc(CCS(=O)(=O)c4ccccc4)cc23,2.4059923596758366
CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@@H](c2ccc3c(c2)OCCO3)O,4.388878338811989
C(CCNCCN1C(=O)c2c(ccc3ccccc23)C1=O)NCCN1C(=O)c2c(ccc3ccccc23)C1=O,2.5109619192773796
CC[C@H](C)CCC(=O)N[C@H](C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCN)C(=O)N[C@H]([C@@H](C)CC)C(=O)N[C@@H]2[C@H](OC(=O)[C@@H](NC(=O)/C(=C/C)/NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC2=O)[C@@H](C)CC)C(C)C)Cc3ccccc3)C(C)C)C,1.944858445807539
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.459431618637297
O1c2cccc(c2OCC1)N1CCNCC1,3.0
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,0.6780719051126377
C(CC(C)(N)C)(N[C@H](C(N[C@@H](Cc1c[nH]cn1)C(N[C@H]([C@H]([C@@H](O)CC(C)C)O)CC1CCCCC1)=O)=O)Cc1ccc(cc1)OC)=O,-1.15200309344505
COc1ccc(cc1)C(=O)Nc2ccccc2CCC3CCCCN3C,3.700439718141092
N\N=C\1/NN=C2CCN(CC2=C1)C(=O)c3ccccc3,3.700439718141092
CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3c[nH]c4c3cccc4)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](Cc5c[nH]c6c5cccc6)C(=O)N[C@@H](Cc7ccccc7)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc8cnc[nH]8)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc9ccc(cc9)O)NC(=O)C,-1.4739311883324124
Cc1cc(c(cc1C(=O)NC(=N)N)S(=O)(=O)C)n2cccc2,3.035623909730721
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3,2.4329594072761065
c1(C(c2ccc(SC)cc2)=O)c([nH]c([nH]1)=O)C,4.255500733148386
CCCN1C(=O)NC(=O)c2nc[nH]c12,2.0
CCN(CC)C(=O)\C(=C\c1cc(O)c(O)c(c1)N(=O)=O)\C#N,3.584962500721156
c1ccn(c2c(cc(Cc3c(nc(nc3)N)N)cc2OCC)OCC)c1,1.8073549220576042
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,4.321928094887363
Cc1nc(cs1)/C=C(\C)/[C@@H]2C[C@H]3[C@H](N3CCOC(=O)OCCSSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)CC[C@@H](C(=O)O)NC(=O)c4ccc(cc4)NCc5c[nH]c-6nc(nc(=O)c6n5)N)CCC[C@@H]([C@@H]([C@H](C(=O)C([C@H](CC(=O)O2)O)(C)C)C)O)C,1.298658315564515
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)O,-1.5994620704162712
CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O,0.925999418556223
[H]OC(CCCOCC=C1C[C@H]2C[C@H]([C@@H](C#C[C@H]([C@@H](C)CC#CCC)O[H])[C@H]2C1)O[H])=O,6.048759311919856
NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)C(Cc3c[nH]c4ccccc34)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)N,0.2630344058337938
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(cc(c(c4C(=O)C3=C([C@@]2(C(=O)C(=C1O)C(=O)N)O)O)O)NC(=O)CN5CCCC5)F,1.8914191868460786
CN1C[C@@H](C=C2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O,3.9068905956085187
NC[C@@H](O)C[C@H]5O[C@H]4C[C@H]9O[C@@H](CC[C@@H]1O[C@H](CC1=C)CC[C@@]32O[C@@H]6[C@@H]8O[C@H](C2)[C@H](O3)[C@@H]8O[C@H]7CC[C@H](CC(=O)O[C@@H]4[C@H]5OC)O[C@H]67)C[C@@H](C)C9=C,-0.4150374992788438
CCCCCCCCCCCC(=O)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](COC)[C@@H](OP(=O)(O)O)[C@H](OCC[C@@H](CCCCCCC)OC)[C@H]2NC(=O)CCCCCCCCC\C=C/CCCCCC)[C@@H](O)[C@@H]1OCCCCCCCCCC,-6.265344566520995
n1cnc(c2cc(c(cc12)OCCOC)OCCOC)Nc1cc(ccc1)C#C,0.7570232465074596
C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@@H](C3)C(=O)Nc4cccc(c4)C(=O)O,-1.15200309344505
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,2.4854268271702415
C(O)[C@@]12[C@H](C3=CC[C@H]4[C@@]([C@@]3(C[C@H]2O)C)(C)CC[C@@H]2[C@]4(C)CC[C@@H]([C@@]2(CO)C)O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@@H](O)[C@@H]([C@H](O2)C(=O)O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)CC([C@H]([C@@H]1OC(=O)C)OC(=O)/C(=C/C)/C)(C)C,0.722466024471091
C(O)[C@@]12[C@H](C3=CC[C@H]4[C@@]([C@@]3(C[C@H]2O)C)(C)CC[C@@H]2[C@]4(C)CC[C@@H]([C@@]2(CO)C)O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@@H](O)[C@@H]([C@H](O2)C(=O)O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)CC([C@H]([C@@H]1OC(=O)C)OC(=O)/C(=C\C)/C)(C)C,1.3504972470841332
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,8.179909090014934
c12c([nH]c(n1)[S@@](Cc1c(c(c(C)cn1)OC)C)=O)ccc(c2)OC,1.944858445807539
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,4.906890595608519
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2OP(=O)(O)O,-0.08926733809708741
CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,3.1210154009613658
CC[C@@H](CO)NCCN[C@@H](CC)CO,3.321928094887362
c1(c(ncn1CC)C(NC)=O)C(NC)=O,3.596935142387232
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,2.807354922057604
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(OS(=O)(=O)O)C#C,0.37851162325372983
C[C@]12CC[C@H]3[C@@H](CCc4cc(OS(=O)(=O)O)ccc34)[C@@H]1CC[C@@]2(O)C#C,2.232660756790275
CCNCC(O)c1cccc(O)c1,3.807354922057604
CCOC(=O)c1cncn1[C@H](C)c2ccccc2,3.700439718141092
[C@@]12([C@H]([C@H]3[C@H](C(=C)C2)[C@@H]2C(=CC(=O)CC2)CC3)CC[C@]1(C#C)O)CC,1.0
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,-1.0
Cc1ccc(cn1)c2ncc(Cl)cc2c3ccc(cc3)S(=O)(=O)C,-0.3400754415976217
Cc1cc(C)c2N(C[C@@H]3CC[C@H](CC3)C(=O)O)CCC[C@H](N(Cc4cc(cc(c4)C(F)(F)F)C(F)(F)F)c5nnn(C)n5)c2c1,-0.25153876699596445
O1C([C@@](c2cc3n(c(c2C1)=O)Cc1c2c4c(cc(c(c4CC[C@@H]2N)C)F)nc31)(CC)O)=O,-0.058893689053568565
C(Nc1c(cc(NCc2ccc(F)cc2)cc1)N)(=O)OCC,3.0531113364595623
O=C([C@H](CSCCCC(N[C@@H](C1=O)CC2=CC=CC=C2)=O)NC([C@@H](NC([C@@](C)(NC([C@@H](N1)CC3=CC=CS3)=O)CC)=O)CC(N)=O)=O)N(C[C@H](O)C4)[C@@H]4C(N[C@@H](C(NCC(N)=O)=O)CCCNC(N)=N)=O,-0.2009126939259964
C1(c2cc(c(OC)cc2CN1CCC[N@@](CCc1cc(c(cc1)OC)OC)C)OC)=O,3.9736112755194717
NC(=N)Nc1nc(CSCCC(=N)NS(=O)(=O)N)cs1,2.722466024471091
C(=O)(O)C1=C(S[C@H]2N1C(=O)[C@@H]2[C@@H](C)O)[C@H]1CCCO1,1.15704371014558
O=S(=O)(N1CCCNCC1)c2cccc3cnccc23,6.2761244052742375
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,3.4594316186372973
c12[C@@H](c3ccc(O)cc3)CNCCc1c(c(O)c(c2)O)Cl,5.3750394313469245
C([C@@H](c1cc(Oc2ccccc2)ccc1)C)(=O)O,-0.7369655941662062
CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,4.857980995127572
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1.3785116232537298
CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3,2.232660756790275
CCCCc1nc(c(c(=O)n1Cc2ccc(cc2)c3ccccc3c4[nH]nnn4)CC(=S)N(C)C)C,3.263034405833794
c1c2c(c(c(c1F)N3C[C@H]4[C@H](C3)OCCN4)C#N)n(cc(c2=O)C(=O)O)C5CC5,2.523561956057013
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,1.2630344058337937
c1(ccc(cc1)CCCCCCCC)CCC(CO)(N)CO,0.6135316529179271
CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,2.608809242675524
FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2,2.292781749227846
CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(=O)O,1.2630344058337937
n1(nnnc1SCC1=C(N2[C@H](OC1)[C@@](C2=O)(OC)NC(=O)CSC(F)F)C(O)=O)CCO,2.035623909730721
Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4c(F)cccc4Cl,1.2630344058337937
c1c(cc(c(C(Cn2ncnc2)(O)Cn2cncn2)c1)F)F,-1.6896598793878495
NC1=C(F)C=NC(=O)N1,1.0
Nc1nc(F)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O,1.6780719051126378
CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23,4.0
O1[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](C[C@@]3([C@]2(C(CO)=O)OC1(C)C)C)O,3.2479275134435857
CN1C(=O)CN=C(c2ccccc2F)c3cc(ccc13)N(=O)=O,0.48542682717024166
[C@H]12[C@H]3[C@@]([C@H]([C@@H](C3)C)C(=O)CO)(C[C@@H]([C@@H]1[C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)O)C,2.807354922057604
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,0.37851162325372983
c1cn(c(=O)nc1N)[C@H]2[C@H](C[C@H](O2)CO)F,2.608809242675524
FC1=CNC(=O)NC1=O,4.700439718141092
c1ccc2c(c1)/C(=C/CCN3CCN(CC3)CCO)/c4cc(ccc4S2)C(F)(F)F,2.0496307677246004
[H]OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,3.277984747299765
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.6780719051126377
C[C@@H]1C[C@H]2C3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)OC(=O)c5ccco5)C)O)F)C)F,3.7441610955704103
CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF,4.087462841250339
CC(C)n1c(\C=C\[C@H](O)C[C@H](O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13,4.0
c1(\C(CCCCOC)=N\OCCN)ccc(C(F)(F)F)cc1,4.997744026059632
c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCc2cnc3c(n2)c(=O)nc([nH]3)N,5.700439718141092
NC1=NC(=O)C2=C(NCC(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)N2C=O)N1,2.5360529002402097
c1(cn[nH]c1)C,-0.4540316308947075
"S(=O)(=O)(O)OC[C@@H]1[C@H]([C@@H]([C@@H](NS(=O)(=O)O)[C@H](O1)OC)O)O[C@H]1[C@H](OS(=O)(=O)O)[C@H]([C@@H]([C@H](C(=O)O)O1)O[C@@H]1[C@H](NS(=O)(=O)O)[C@H]([C@@H]([C@H](O1)COS(=O)(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)O)O)O)NS(=O)(=O)O)C(=O)O)OS(=O)(=O)O)O
",-3.8365012677171206
[nH]1cnc2c([nH]cc2[C@@H]2N[C@@H]([C@H]([C@H]2O)O)CO)c1=O,0.6415460290875237
