,SMILES,log2CL,log2CL_pred
339,OC(=O)c1cc(ccc1O)c2ccc(F)cc2F,-3.321928094887362,0.89805835
340,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C,-4.539519529959989,0.7318849
341,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C,0.765534746362977,0.8075024
342,CN1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](CC[C@H]3[C@H]1C5)O)OC,2.0738202332916713,4.073283
343,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C)NC(=O)[C@@H]4C[C@@H]5c6cccc7c6c(c[nH]7)C[C@H]5N(C4)C)O,3.683696454306516,2.641893
344,N12[C@@]([C@H]3N(CCC3)C([C@@H]1Cc1ccccc1)=O)(O[C@](NC([C@@H]1C[C@@H]3c4c5c(c[nH]c5ccc4)C[C@H]3[N@@](C1)C)=O)(C)C2=O)O,3.9136075118230993,2.9413302
345,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c3ccnc4ccc(OC)cc34,2.070389327891398,3.3680053
346,C[C@H](CCc1ccccc1)NC[C@H](O)c2ccc(O)c(c2)C(=O)N,4.857980995127572,3.2928104
347,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,3.700439718141092,3.7114742
348,C=1(c2c(cccc2)CC1CCN(C)C)[C@@H](c1ccccn1)C,2.2720231890610485,3.371238
349,CN(C)CCOC(c1ccccc1)c2ccccc2,3.292781749227846,2.960815
350,CCC(C)(C)NCC(O)COc1ccccc1C(=O)CCc2ccccc2,3.4594316186372973,3.7718143
351,CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,2.263034405833794,2.2760353
352,c12c(c(N3CCCCC3)nc(n2)N(CCO)CCO)nc(N(CCO)CCO)nc1N1CCCCC1,1.0,1.4653004
353,CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C,-0.15200309344504997,2.6222682
354,c1(OC(N(CCCCCCN(C(Oc2c[n+](ccc2)C)=O)C)C)=O)c[n+](ccc1)C,-2.321928094887362,1.9428443
355,[Na+].[Na+].c1(cc(c(cc1)\C=[N+](\C(C)(C)C)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],0.4329594072761063,0.96974725
356,CC(CN1CCN(CC1)CCOCCO)CN2c3ccccc3Sc4c2cccc4,4.024142345897803,3.0104399
357,O=S(=O)(O)c1c(O)ccc(O)c1,-0.20091269392599642,2.0742447
358,c1(cc(CCN[C@@H](CCc2ccc(cc2)O)C)ccc1O)O,6.845490050944375,3.4208415
359,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,3.807354922057604,2.0213752
360,CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,2.37851162325373,2.5612264
361,O=C(O[C@@H]1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c4c[nH]c5ccccc45,7.491853096329675,3.0554168
362,Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,3.2479275134435857,2.889226
363,c1(cc(c(O)cc1)O)CCN,6.04220656012069,3.296197
364,[H]N1C[C@@H](C[C@H]1CN([H])S(N([H])[H])(=O)=O)SC1=C(C(=O)O[H])N2C([C@@H]1C)[C@@H](C2=O)[C@H](C)O[H],1.7048719644563528,1.0638044
365,COc1cc(CC2c3c(CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]4(C)CCc5cc(OC)c(OC)c(OC)c5C4Cc6cc(OC)c(OC)c(OC)c6)cc(OC)c(OC)c3OC)cc(OC)c1OC,1.4329594072761063,1.1881534
366,CCN1CC(CCN2CCOCC2)C(C1=O)(c3ccccc3)c4ccccc4,2.405992359675837,2.5370603
367,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4,0.6780719051126377,2.160562
368,CN(C)CC\C=C\1/c2ccccc2COc3ccccc13,3.807354922057604,3.7955325
369,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=C(F)C(=O)NC2=O,3.4594316186372973,1.513559
370,c12c(n(c(=O)n(c2=O)C)C)ncn1CC1OCCO1,2.771885578515366,2.3490908
371,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,3.9068905956085187,3.6714034
372,C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=C(C(=O)N)C(=O)[C@@]3(O)C(=C2C(=O)c4c(O)cccc14)O)O,-1.1202942337177118,0.69842046
373,CCCCCCCCOCCOC(=O)CN(CC(=O)O)c1ccccc1OCCOc2ccccc2N(CC(=O)O)CC(=O)OCCOCCCCCCCC,3.807354922057604,0.47658804
374,c1cc(cc[n+]1CC1=C(N2C([C@H]([C@H]2SC1)NC(=O)\C(=N\OC)c1nc(sc1)N)=O)C(=O)[O-])c1cnco1,0.8155754288625725,0.65923053
375,CS(=O)(=O)Nc1cc2c(c(oc2cc1)CCCC)C(=O)c1ccc(cc1)OCCCN(CCCC)CCCC,5.058749412335524,1.8114135
376,n1(c2c(cccc2)[nH]c1=O)C=1CC[N@@](CCCC(c2ccc(F)cc2)=O)CC1,3.15704371014558,2.4351373
377,CCOc1ccc(\C=C\2/NCCc3cc(OCC)c(OCC)cc23)cc1OCC,1.8073549220576042,2.1546865
378,"s1cccc1[C@@H](Oc1cccc2c1cccc2)CCNC
",3.0992952043377753,2.7848182
379,c12[C@@H]([N@@]3[C@@H]([C@@H]4C[C@@H]([C@@H]([N@@]4C)[C@@H]3Cc1cccc2OC)C(=O)O)C#N)CO,1.613531652917927,2.884315
380,CC(=N)N1CC[C@@H](C1)Oc2ccc(cc2)[C@H](Cc3ccc4ccc(cc4c3)C(=N)N)C(=O)O,0.8953026213333067,2.022963
381,N1(c2ccccc2)N=C(C)CC1=O,0.5058909297299572,1.7766898
382,OCC(CO)NN1C(=O)c2c(C1=O)c3c4ccc(O)cc4n([C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c3c6[nH]c7cc(O)ccc7c26,4.661065479806948,1.430618
383,CC[N+](C)(C)c1cccc(O)c1,3.263034405833794,3.5870037
384,CN1CCC[C@@H]1Cc2c[nH]c3ccc(CCS(=O)(=O)c4ccccc4)cc23,2.405992359675837,2.346299
385,C(CCNCCN1C(=O)c2c(ccc3ccccc23)C1=O)NCCN1C(=O)c2c(ccc3ccccc23)C1=O,2.5109619192773796,1.8743298
386,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.459431618637297,1.8308284
387,O1c2cccc(c2OCC1)N1CCNCC1,3.0,3.0949965
388,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,0.6780719051126377,1.3741734
389,C(CC(C)(N)C)(N[C@H](C(N[C@@H](Cc1c[nH]cn1)C(N[C@H]([C@H]([C@@H](O)CC(C)C)O)CC1CCCCC1)=O)=O)Cc1ccc(cc1)OC)=O,-1.15200309344505,2.1034148
390,COc1ccc(cc1)C(=O)Nc2ccccc2CCC3CCCCN3C,3.700439718141092,3.458682
391,N\N=C\1/NN=C2CCN(CC2=C1)C(=O)c3ccccc3,3.700439718141092,2.7490244
392,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3c[nH]c4c3cccc4)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](Cc5c[nH]c6c5cccc6)C(=O)N[C@@H](Cc7ccccc7)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc8cnc[nH]8)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc9ccc(cc9)O)NC(=O)C,-1.4739311883324124,-0.3634826
393,Cc1cc(c(cc1C(=O)NC(=N)N)S(=O)(=O)C)n2cccc2,3.035623909730721,2.607969
394,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3,2.4329594072761065,0.8762097
395,c1(C(c2ccc(SC)cc2)=O)c([nH]c([nH]1)=O)C,4.255500733148386,2.046246
396,CCCN1C(=O)NC(=O)c2nc[nH]c12,2.0,2.0661702
397,CCN(CC)C(=O)\C(=C\c1cc(O)c(O)c(c1)N(=O)=O)\C#N,3.584962500721156,0.9277827
398,c1ccn(c2c(cc(Cc3c(nc(nc3)N)N)cc2OCC)OCC)c1,1.8073549220576042,2.555431
399,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,4.321928094887363,3.671404
400,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)O,-1.5994620704162712,0.9676887
401,CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O,0.925999418556223,0.9957457
402,[H]OC(CCCOCC=C1C[C@H]2C[C@H]([C@@H](C#C[C@H]([C@@H](C)CC#CCC)O[H])[C@H]2C1)O[H])=O,6.048759311919856,1.635472
403,NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)C(Cc3c[nH]c4ccccc34)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)N,0.2630344058337938,1.029212
404,CN1C[C@@H](C=C2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O,3.9068905956085187,3.025884
405,NC[C@@H](O)C[C@H]5O[C@H]4C[C@H]9O[C@@H](CC[C@@H]1O[C@H](CC1=C)CC[C@@]32O[C@@H]6[C@@H]8O[C@H](C2)[C@H](O3)[C@@H]8O[C@H]7CC[C@H](CC(=O)O[C@@H]4[C@H]5OC)O[C@H]67)C[C@@H](C)C9=C,-0.4150374992788438,1.4344338
406,CCCCCCCCCCCC(=O)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](COC)[C@@H](OP(=O)(O)O)[C@H](OCC[C@@H](CCCCCCC)OC)[C@H]2NC(=O)CCCCCCCCC\C=C/CCCCCC)[C@@H](O)[C@@H]1OCCCCCCCCCC,-6.265344566520995,-1.1255645
407,n1cnc(c2cc(c(cc12)OCCOC)OCCOC)Nc1cc(ccc1)C#C,0.7570232465074596,1.8198855
408,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@@H](C3)C(=O)Nc4cccc(c4)C(=O)O,-1.15200309344505,0.44103742
409,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,2.4854268271702415,2.3513517
410,C(O)[C@@]12[C@H](C3=CC[C@H]4[C@@]([C@@]3(C[C@H]2O)C)(C)CC[C@@H]2[C@]4(C)CC[C@@H]([C@@]2(CO)C)O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@@H](O)[C@@H]([C@H](O2)C(=O)O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)CC([C@H]([C@@H]1OC(=O)C)OC(=O)/C(=C/C)/C)(C)C,0.722466024471091,-0.52227575
411,C(O)[C@@]12[C@H](C3=CC[C@H]4[C@@]([C@@]3(C[C@H]2O)C)(C)CC[C@@H]2[C@]4(C)CC[C@@H]([C@@]2(CO)C)O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@@H](O)[C@@H]([C@H](O2)C(=O)O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)CC([C@H]([C@@H]1OC(=O)C)OC(=O)/C(=C\C)/C)(C)C,1.3504972470841332,-0.52227575
412,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,8.179909090014934,3.5528414
413,c12c([nH]c(n1)[S@@](Cc1c(c(c(C)cn1)OC)C)=O)ccc(c2)OC,1.944858445807539,2.3827624
414,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,4.906890595608519,2.4890277
415,C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2OP(=O)(O)O,-0.08926733809708741,1.1806283
416,CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,3.1210154009613658,1.6840168
417,CC[C@@H](CO)NCCN[C@@H](CC)CO,3.321928094887362,2.3361502
418,c1(c(ncn1CC)C(NC)=O)C(NC)=O,3.596935142387232,2.6112976
419,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,2.807354922057604,2.346977
420,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(OS(=O)(=O)O)C#C,0.37851162325372983,1.6641937
421,C[C@]12CC[C@H]3[C@@H](CCc4cc(OS(=O)(=O)O)ccc34)[C@@H]1CC[C@@]2(O)C#C,2.232660756790275,2.376964
422,CCNCC(O)c1cccc(O)c1,3.807354922057604,3.2526302
423,CCOC(=O)c1cncn1[C@H](C)c2ccccc2,3.700439718141092,3.2744362
424,[C@@]12([C@H]([C@H]3[C@H](C(=C)C2)[C@@H]2C(=CC(=O)CC2)CC3)CC[C@]1(C#C)O)CC,1.0,3.4327714
425,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,-1.0,0.43899432
426,Cc1ccc(cn1)c2ncc(Cl)cc2c3ccc(cc3)S(=O)(=O)C,-0.3400754415976217,1.2498441
427,C(Nc1c(cc(NCc2ccc(F)cc2)cc1)N)(=O)OCC,3.0531113364595623,2.0809612
428,O=C([C@H](CSCCCC(N[C@@H](C1=O)CC2=CC=CC=C2)=O)NC([C@@H](NC([C@@](C)(NC([C@@H](N1)CC3=CC=CS3)=O)CC)=O)CC(N)=O)=O)N(C[C@H](O)C4)[C@@H]4C(N[C@@H](C(NCC(N)=O)=O)CCCNC(N)=N)=O,-0.20091269392599642,2.2507863
429,C1(c2cc(c(OC)cc2CN1CCC[N@@](CCc1cc(c(cc1)OC)OC)C)OC)=O,3.9736112755194717,3.128498
430,NC(=N)Nc1nc(CSCCC(=N)NS(=O)(=O)N)cs1,2.7224660244710908,1.5702689
431,C(=O)(O)C1=C(S[C@H]2N1C(=O)[C@@H]2[C@@H](C)O)[C@H]1CCCO1,1.15704371014558,0.96845394
432,O=S(=O)(N1CCCNCC1)c2cccc3cnccc23,6.2761244052742375,2.233022
433,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,3.4594316186372973,2.6473217
434,c12[C@@H](c3ccc(O)cc3)CNCCc1c(c(O)c(c2)O)Cl,5.3750394313469245,1.9247197
435,C([C@@H](c1cc(Oc2ccccc2)ccc1)C)(=O)O,-0.7369655941662062,1.2931328
436,CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,4.857980995127572,2.920958
437,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1.3785116232537298,2.888118
438,CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3,2.232660756790275,3.1890864
439,CCCCc1nc(c(c(=O)n1Cc2ccc(cc2)c3ccccc3c4[nH]nnn4)CC(=S)N(C)C)C,3.263034405833794,2.1559408
440,c1c2c(c(c(c1F)N3C[C@H]4[C@H](C3)OCCN4)C#N)n(cc(c2=O)C(=O)O)C5CC5,2.523561956057013,0.14625129
441,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,1.263034405833794,1.5591426
442,c1(ccc(cc1)CCCCCCCC)CCC(CO)(N)CO,0.6135316529179271,2.9156556
443,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,2.608809242675524,0.6777656
444,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2,2.292781749227846,2.5770683
445,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(=O)O,1.263034405833794,1.1378803
446,n1(nnnc1SCC1=C(N2[C@H](OC1)[C@@](C2=O)(OC)NC(=O)CSC(F)F)C(O)=O)CCO,2.035623909730721,0.7510483
447,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4c(F)cccc4Cl,1.263034405833794,0.65468174
448,c1c(cc(c(C(Cn2ncnc2)(O)Cn2cncn2)c1)F)F,-1.6896598793878495,1.9993387
449,NC1=C(F)C=NC(=O)N1,1.0,2.3845572
450,Nc1nc(F)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O,1.6780719051126378,2.1077867
451,CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23,4.0,1.8828902
452,O1[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](C[C@@]3([C@]2(C(CO)=O)OC1(C)C)C)O,3.2479275134435857,1.7624376
453,CN1C(=O)CN=C(c2ccccc2F)c3cc(ccc13)N(=O)=O,0.48542682717024166,1.6859573
454,[C@H]12[C@H]3[C@@]([C@H]([C@@H](C3)C)C(=O)CO)(C[C@@H]([C@@H]1[C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)O)C,2.807354922057604,2.6773405
455,Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,0.37851162325372983,1.672036
456,c1cn(c(=O)nc1N)[C@H]2[C@H](C[C@H](O2)CO)F,2.608809242675524,2.8066335
457,FC1=CNC(=O)NC1=O,4.700439718141092,2.3956394
458,c1ccc2c(c1)/C(=C/CCN3CCN(CC3)CCO)/c4cc(ccc4S2)C(F)(F)F,2.0496307677246004,3.5664582
459,[H]OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,3.277984747299765,3.649257
460,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.6780719051126377,2.2120261
461,CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF,4.087462841250339,2.6603718
462,CC(C)n1c(\C=C\[C@H](O)C[C@H](O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13,4.0,0.69387996
463,c1(\C(CCCCOC)=N\OCCN)ccc(C(F)(F)F)cc1,4.997744026059632,3.1063483
464,c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCc2cnc3c(n2)c(=O)nc([nH]3)N,5.700439718141092,0.56332314
465,NC1=NC(=O)C2=C(NCC(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)N2C=O)N1,2.5360529002402097,0.9255797
466,c1(cn[nH]c1)C,-0.4540316308947075,2.6411948
467,"S(=O)(=O)(O)OC[C@@H]1[C@H]([C@@H]([C@@H](NS(=O)(=O)O)[C@H](O1)OC)O)O[C@H]1[C@H](OS(=O)(=O)O)[C@H]([C@@H]([C@H](C(=O)O)O1)O[C@@H]1[C@H](NS(=O)(=O)O)[C@H]([C@@H]([C@H](O1)COS(=O)(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)O)O)O)NS(=O)(=O)O)C(=O)O)OS(=O)(=O)O)O
",-3.8365012677171206,-1.3245294
468,[nH]1cnc2c([nH]cc2[C@@H]2N[C@@H]([C@H]([C@H]2O)O)CO)c1=O,0.6415460290875237,2.0759423
469,n1([nH]c(nc1=O)C[N@@]1[C@H]([C@H](OCC1)O[C@H](C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1ccc(cc1)F)P(=O)(O)O,4.217230716220669,0.78314257
470,OC(=O)P(=O)(O)O,1.070389327891398,0.51965463
471,OP(=O)(O)OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,0.37851162325372983,0.42448813
472,C[C@@H]1O[C@@H]1P(=O)(O)O,1.0,0.95813566
473,OC(=O)[C@@H]1C[C@H](CN1C(=O)CP(=O)(O)CCCCc2ccccc2)C3CCCCC3,-1.6438561897747246,0.6721531
474,C1(c2ccccc2)(c2ccccc2)C(=O)N(C(=O)N1)COP(=O)(O)O,1.8073549220576042,1.0069754
475,C[C@@](O)(\C=C\[C@H]1CC=CC(=O)O1)[C@@H](C[C@@H](O)\C=C/C=C\C=C\CO)OP(=O)(O)O,0.2630344058337938,0.7596137
476,P(=O)(OCC)(OCC)C(NC(=O)N(CCCl)N=O)C,4.20945336562895,2.918603
477,CN[C@@H]1CCc2[nH]c3ccc(cc3c2C1)C(=O)N,1.3219280948873624,2.125907
478,[H]Oc1ccc2c(C[C@H](CCCCCCCCCS(CCCC(C(F)(F)F)(F)F)=O)C3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2O[H])c1,3.560714954474479,1.867746
479,NS(=O)(=O)c1cc(C(=O)O)c(NCc2occc2)cc1Cl,0.6780719051126377,0.94552124
480,C(=O)([O-])C(=C1\[C@@H](OC(=O)C)C[C@@]2([C@@]3(CC[C@H]4[C@@H]([C@@H](CC[C@@]4(C)[C@@H]3[C@H](O)C[C@@H]12)O)C)C)C)\CC\C=C(\C)C,-1.5145731728297585,0.9160902
481,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)NC(=O)N4CCN(C4=O)/N=C/c5ccco5)C(=O)O)C,1.8519988371124463,0.87938726
482,NCC1(CC(=O)O)CCCCC1,0.765534746362977,2.175301
483,COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24,2.4854268271702415,3.44546
484,CC[N+](CC)(CC)CCOc1cccc(c1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,0.5945485495503542,2.2944489
485,c1([C@@](CCC[N@@](CCc2cc(c(OC)cc2)OC)C)(C(C)C)C#N)cc(c(OC)c(c1)OC)OC,3.8379432418910273,3.2856975
486,C1(=O)[C@@]2(C\C=C(\C)C(=O)O)[C@@]34Oc5c(c6c(c(c5C(C3=C[C@@H]1C[C@@H]4C(O2)(C)C)=O)O)C=C[C@](O6)(CC\C=C(\C)C)C)C\C=C(\C)C,0.3103401206121505,1.1833901
487,NC1=Nc2c(ncn2COC(CO)CO)C(=O)N1,2.2016338611696504,2.440604
488,O([C@@H]1[C@@H]([C@H]([C@H](O[C@@H]2[C@H](O[C@@H](OC[C@@H]([C@@H](\C=C\CCCCCCCCCCCCC)O)NC(CCCCCCCCCCCCCCCCC)=O)[C@@H]([C@H]2O)O)CO)O[C@@H]1CO)O)OC[C@@H]([C@@H]([C@H]1[C@@H]([C@H](C[C@](O1)(C(O)=O)O)O)NC(C)=O)O)O)[C@H]1[C@@H]([C@H]([C@@H](O)[C@H](O1)CO)O[C@@H]1O[C@@H]([C@H](O)[C@@H]([C@H]1O)O)CO)NC(C)=O,-5.643856189774724,-1.360401
489,"N([C@@H](C(=O)N[C@H](C(N[C@H](C(N[C@@H](C(N[C@@H](C(=O)N[C@@H](C(N[C@H](C(N[C@H](C(=O)N1[C@H](C(N[C@@H](C(N)=O)C)=O)CCC1)CCCC\N=C(\NCC)NCC)=O)CC(C)C)=O)CCCC\N=C(/NCC)NCC)Cc1ccc(cc1)O)=O)CO)=O)Cc1cccnc1)=O)Cc1ccc(cc1)Cl)Cc1ccc2c(c1)cccc2)C(=O)C
",-0.6665762662748083,0.79635245
490,[H]N1Cc2cc(ccc2[C@H]1C)c1ccc2C(C(=CN(C3CC3)c2c1OC(F)F)C(=O)O[H])=O,0.29865831556451516,1.5471158
491,COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,1.4854268271702415,0.75530404
492,[H]N(C(C=Cc1c2c(cc(cc2n([H])c1C(=O)O[H])[Cl])[Cl])=O)c1ccccc1,-3.4900508536956893,0.6627799
493,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,3.584962500721156,1.7717818
494,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F,5.0,2.8349278
495,CO/N=C/1\CN(CC1CN)c2c(cc3c(=O)c(cn(c3n2)C4CC4)C(=O)O)F,2.84799690655495,1.0078421
496,C[C@@H]([C@@](O)(Cn1cncn1)c2ccc(F)cc2F)S(=O)(=O)C,-2.395928676331139,1.4983828
497,CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@@H](CC[C@H]3N)[C@@H](C)N)[C@@H]2O)OC[C@]1(C)O,0.0,1.3249867
498,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C=C[C@@]2(O)C#C,-0.3219280948873623,3.0557082
